price,ticketType,age,discount,date,departure,destination,duration,startTime,arrivalTime
"75,90",Sparpreis,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,9h 09min,00:27,09:36,3
"142,20",Flexpreis,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,9h 09min,00:27,09:36,3
"163,80",Flexpreis Plus,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,9h 09min,00:27,09:36,3
"67,90",Super Sparpreis,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 09min,00:27,10:36,2
"75,90",Sparpreis,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 09min,00:27,10:36,2
"142,20",Flexpreis,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 09min,00:27,10:36,2
"163,80",Flexpreis Plus,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 09min,00:27,10:36,2
"67,90",Super Sparpreis,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,9h 09min,00:27,09:36,3
"75,90",Sparpreis,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,9h 09min,00:27,09:36,3
"142,20",Flexpreis,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,9h 09min,00:27,09:36,3
"163,80",Flexpreis Plus,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,9h 09min,00:27,09:36,3
"67,90",Super Sparpreis,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 09min,00:27,10:36,2
"75,90",Sparpreis,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 09min,00:27,10:36,2
"142,20",Flexpreis,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 09min,00:27,10:36,2
"163,80",Flexpreis Plus,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 09min,00:27,10:36,2
"67,90",Super Sparpreis,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"75,90",Sparpreis,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"142,20",Flexpreis,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"163,80",Flexpreis Plus,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"67,90",Super Sparpreis,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"75,90",Sparpreis,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"140,20",Flexpreis,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"161,50",Flexpreis Plus,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"67,90",Super Sparpreis,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,9h 09min,00:27,09:36,3
"75,90",Sparpreis,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,9h 09min,00:27,09:36,3
"142,20",Flexpreis,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,9h 09min,00:27,09:36,3
"163,80",Flexpreis Plus,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,9h 09min,00:27,09:36,3
"67,90",Super Sparpreis,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 09min,00:27,10:36,2
"75,90",Sparpreis,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 09min,00:27,10:36,2
"142,20",Flexpreis,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 09min,00:27,10:36,2
"163,80",Flexpreis Plus,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 09min,00:27,10:36,2
"67,90",Super Sparpreis,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"75,90",Sparpreis,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"142,20",Flexpreis,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"163,80",Flexpreis Plus,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"67,90",Super Sparpreis,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"75,90",Sparpreis,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"140,20",Flexpreis,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"161,50",Flexpreis Plus,E,0,"So.,27.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
