price,ticketType,age,discount,date,departure,destination,duration,startTime,arrivalTime
"22,40",Sparpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 07min,22:28,08:35,4
"100,65",Flexpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 07min,22:28,08:35,4
"116,10",Flexpreis Plus,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 07min,22:28,08:35,4
"17,90",Super Sparpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 12min,00:22,10:34,2
"22,40",Sparpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 12min,00:22,10:34,2
"122,75",Flexpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 12min,00:22,10:34,2
"140,85",Flexpreis Plus,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 12min,00:22,10:34,2
"17,90",Super Sparpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"22,40",Sparpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"122,75",Flexpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"140,85",Flexpreis Plus,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"17,90",Super Sparpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 12min,00:22,10:34,2
"22,40",Sparpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 12min,00:22,10:34,2
"122,75",Flexpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 12min,00:22,10:34,2
"140,85",Flexpreis Plus,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 12min,00:22,10:34,2
"17,90",Super Sparpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"22,40",Sparpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"122,75",Flexpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"140,85",Flexpreis Plus,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"17,90",Super Sparpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:26,12:34,1
"22,40",Sparpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:26,12:34,1
"122,75",Flexpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:26,12:34,1
"140,85",Flexpreis Plus,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:26,12:34,1
"17,90",Super Sparpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 06min,05:34,11:40,2
"22,40",Sparpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 06min,05:34,11:40,2
"121,05",Flexpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 06min,05:34,11:40,2
"138,95",Flexpreis Plus,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 06min,05:34,11:40,2
"17,90",Super Sparpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 12min,00:22,10:34,2
"22,40",Sparpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 12min,00:22,10:34,2
"122,75",Flexpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 12min,00:22,10:34,2
"140,85",Flexpreis Plus,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 12min,00:22,10:34,2
"17,90",Super Sparpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"22,40",Sparpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"122,75",Flexpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"140,85",Flexpreis Plus,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"17,90",Super Sparpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:26,12:34,1
"22,40",Sparpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:26,12:34,1
"122,75",Flexpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:26,12:34,1
"140,85",Flexpreis Plus,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:26,12:34,1
"17,90",Super Sparpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 06min,05:34,11:40,2
"22,40",Sparpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 06min,05:34,11:40,2
"121,05",Flexpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 06min,05:34,11:40,2
"138,95",Flexpreis Plus,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 06min,05:34,11:40,2
"17,90",Super Sparpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 12min,00:22,10:34,2
"22,40",Sparpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 12min,00:22,10:34,2
"122,75",Flexpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 12min,00:22,10:34,2
"140,85",Flexpreis Plus,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 12min,00:22,10:34,2
"17,90",Super Sparpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"22,40",Sparpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"122,75",Flexpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"140,85",Flexpreis Plus,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"17,90",Super Sparpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:26,12:34,1
"22,40",Sparpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:26,12:34,1
"122,75",Flexpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:26,12:34,1
"140,85",Flexpreis Plus,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:26,12:34,1
"17,90",Super Sparpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 06min,05:34,11:40,2
"22,40",Sparpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 06min,05:34,11:40,2
"121,05",Flexpreis,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 06min,05:34,11:40,2
"138,95",Flexpreis Plus,Y,2,"Mi.,18.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 06min,05:34,11:40,2
